num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S006326,20/02/2024,18:24:00,"AVDA. GENERAL PERON, 11",11,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,440835.068,4478223.41,False,False
2024S006329,20/02/2024,19:20:00,PASEO. CASTELLANA / CALL. ACENTEJO,49,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441408.375,4476594.53,False,False
2024S006329,20/02/2024,19:20:00,PASEO. CASTELLANA / CALL. ACENTEJO,49,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,441408.375,4476594.53,False,False
2024S006330,20/02/2024,20:40:00,GTA. PUERTA DE TOLEDO / CALL. TOLEDO,1,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439592.53,4473089.278,False,False
2024S006330,20/02/2024,20:40:00,GTA. PUERTA DE TOLEDO / CALL. TOLEDO,1,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439592.53,4473089.278,False,False
2024S006331,20/02/2024,14:20:00,AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL,41,5,CHAMARTÍN,Colisión fronto-lateral,,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,443409.275,4478181.735,False,False
2024S006331,20/02/2024,14:20:00,AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL,41,5,CHAMARTÍN,Colisión fronto-lateral,,Turismo,Conductor,Más de 74 años,Mujer,14,Sin asistencia sanitaria,443409.275,4478181.735,False,False
2024S006332,20/02/2024,19:00:00,"CALL. MATEO INURRIA, 20",20,5,CHAMARTÍN,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442016.211,4479832.852,False,False
2024S006332,20/02/2024,19:00:00,"CALL. MATEO INURRIA, 20",20,5,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442016.211,4479832.852,False,False
2024S006333,16/02/2024,14:15:00,PASEO. CASTELLANA / CALL. SOR ANGELA DE LA CRUZ,159,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441485.024,4478992.368,False,False
2024S006333,16/02/2024,14:15:00,PASEO. CASTELLANA / CALL. SOR ANGELA DE LA CRUZ,159,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Mujer,14,Sin asistencia sanitaria,441485.024,4478992.368,False,False
2024S006333,16/02/2024,14:15:00,PASEO. CASTELLANA / CALL. SOR ANGELA DE LA CRUZ,159,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 60 a 64 años,Mujer,1,Atención en urgencias sin posterior ingreso,441485.024,4478992.368,False,False
2024S006334,20/02/2024,17:55:00,CALL. JUAN BRAVO / CALL. CLAUDIO COELLO,1,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,,,441852.391,4476043.517,False,False
2024S006334,20/02/2024,17:55:00,CALL. JUAN BRAVO / CALL. CLAUDIO COELLO,1,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,441852.391,4476043.517,False,False
2024S006335,20/02/2024,18:30:00,CALL. SEBASTIAN HERRERA / CALL. BERNARDINO OBREGON,11,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440617.496,4472813.566,False,False
2024S006335,20/02/2024,18:30:00,CALL. SEBASTIAN HERRERA / CALL. BERNARDINO OBREGON,11,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,440617.496,4472813.566,False,False
2024S006336,20/02/2024,19:45:00,"CALL. ATOCHA, 115",115,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441066.449,4473516.692,False,False
2024S006336,20/02/2024,19:45:00,"CALL. ATOCHA, 115",115,1,CENTRO,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441066.449,4473516.692,False,False
2024S006339,20/02/2024,19:40:00,AVDA. JUAN DE HERRERA / CALL. ARQUITECTO LOPEZ OTERO,1,9,MONCLOA-ARAVACA,Colisión fronto-lateral,,Turismo,Conductor,De 45 a 49 años,Hombre,,,437868.023,4476699.476,False,False
2024S006339,20/02/2024,19:40:00,AVDA. JUAN DE HERRERA / CALL. ARQUITECTO LOPEZ OTERO,1,9,MONCLOA-ARAVACA,Colisión fronto-lateral,,Turismo,Conductor,De 50 a 54 años,Hombre,,,437868.023,4476699.476,False,False
2024S006340,20/02/2024,18:40:00,"PASEO. CASTELLANA, 124",124,5,CHAMARTÍN,Colisión lateral,,Turismo,Conductor,De 35 a 39 años,Hombre,,,441454.768,4477855.466,False,False
2024S006340,20/02/2024,18:40:00,"PASEO. CASTELLANA, 124",124,5,CHAMARTÍN,Colisión lateral,,Turismo,Conductor,,,,,441454.768,4477855.466,False,False
2024S006341,20/02/2024,20:01:00,CALL. O'DONNELL / CALL. LOPE DE RUEDA,25,4,SALAMANCA,Alcance,Despejado,Furgoneta,Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,442528.221,4474782.226,False,False
2024S006341,20/02/2024,20:01:00,CALL. O'DONNELL / CALL. LOPE DE RUEDA,25,4,SALAMANCA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,442528.221,4474782.226,False,False
2024S006341,20/02/2024,20:01:00,CALL. O'DONNELL / CALL. LOPE DE RUEDA,25,4,SALAMANCA,Alcance,Despejado,Motocicleta hasta 125cc,Pasajero,De 21 a 24 años,Mujer,2,Ingreso inferior o igual a 24 horas,442528.221,4474782.226,False,False
2024S006342,20/02/2024,20:25:00,CALL. AQUITANIA / CALL. CAPRI,9,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,,Conductor,,,,,447404.462,4474341.397,False,False
2024S006342,20/02/2024,20:25:00,CALL. AQUITANIA / CALL. CAPRI,9,20,SAN BLAS-CANILLEJAS,Atropello a persona,Despejado,,Peatón,De 50 a 54 años,Mujer,3,Ingreso superior a 24 horas,447404.462,4474341.397,False,False
2024S006344,20/02/2024,20:23:00,PASEO. FLORIDA / CUSTA. SAN VICENTE,1,9,MONCLOA-ARAVACA,Colisión lateral,,Autobús,Conductor,De 35 a 39 años,Mujer,,,438963.488,4474662.144,False,False
2024S006344,20/02/2024,20:23:00,PASEO. FLORIDA / CUSTA. SAN VICENTE,1,9,MONCLOA-ARAVACA,Colisión lateral,,Todo terreno,Conductor,De 45 a 49 años,Hombre,,,438963.488,4474662.144,False,False
2024S006346,20/02/2024,20:40:00,PLAZA. CIBELES / paseo del prado,1,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,441141.787,4474477.601,False,False
2024S006346,20/02/2024,20:40:00,PLAZA. CIBELES / paseo del prado,1,3,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,441141.787,4474477.601,False,False
2024S006347,20/02/2024,21:00:00,"CALL. MARIA DE MAEZTU, 122",122,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Ciclo,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,438786.776,4482962.719,False,False
2024S006347,20/02/2024,21:00:00,"CALL. MARIA DE MAEZTU, 122",122,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,438786.776,4482962.719,False,False
2024S006348,20/02/2024,21:15:00,PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO,48,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Mujer,,,439742.064,4477268.831,False,False
2024S006348,20/02/2024,21:15:00,PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO,48,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,439742.064,4477268.831,False,False
2024S006348,20/02/2024,21:15:00,PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO,48,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 18 a 20 años,Mujer,,,439742.064,4477268.831,False,False
2024S006349,20/02/2024,23:20:00,"PLAZA. EMPERADOR CARLOS V, 11",11,1,CENTRO,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441254.255,4473370.694,False,False
2024S006350,20/02/2024,23:28:00,"CALL. GAVIA SECA, 10",10,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,,Conductor,,,,,447441.557,4470147.752,False,False
2024S006350,20/02/2024,23:28:00,"CALL. GAVIA SECA, 10",10,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,,,447441.557,4470147.752,False,False
2024S006352,20/02/2024,23:00:00,CALL. MANUEL NOYA / CALL. INMACULADA CONCEPCION,29,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,,439592.045,4471191.732,False,False
2024S006352,20/02/2024,23:00:00,CALL. MANUEL NOYA / CALL. INMACULADA CONCEPCION,29,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,,,439592.045,4471191.732,False,False
2024S006354,21/02/2024,3:05:00,CALL. MENDEZ ALVARO / calle-30,97,13,PUENTE DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442534.857,4471566.778,False,False
2024S006354,21/02/2024,3:05:00,CALL. MENDEZ ALVARO / calle-30,97,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,442534.857,4471566.778,False,False
2024S006354,21/02/2024,3:05:00,CALL. MENDEZ ALVARO / calle-30,97,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,442534.857,4471566.778,False,False
2024S006354,21/02/2024,3:05:00,CALL. MENDEZ ALVARO / calle-30,97,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,442534.857,4471566.778,False,False
2024S006354,21/02/2024,3:05:00,CALL. MENDEZ ALVARO / calle-30,97,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442534.857,4471566.778,False,False
2024S006356,21/02/2024,5:20:00,"AUTOV. A-5, +30000S",+30000S,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,433895.734,4471164.181,False,False
2024S006357,21/02/2024,6:47:00,"CALL. GENOVA, 3",3,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,441038.067,4475425.439,False,False
2024S006357,21/02/2024,6:47:00,"CALL. GENOVA, 3",3,7,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441038.067,4475425.439,False,False
2024S006357,21/02/2024,6:47:00,"CALL. GENOVA, 3",3,7,CHAMBERÍ,Alcance,Despejado,Turismo,Pasajero,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,441038.067,4475425.439,False,False
2024S006358,20/02/2024,13:15:00,AVDA. HISPANIDAD / ACCESO  T-2 T-3,40,21,BARAJAS,Alcance,Despejado,Camión rígido,Conductor,De 25 a 29 años,Hombre,,,451428.46,4480051.633,False,False
2024S006358,20/02/2024,13:15:00,AVDA. HISPANIDAD / ACCESO  T-2 T-3,40,21,BARAJAS,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,,451428.46,4480051.633,False,False
2024S006359,20/02/2024,13:35:00,CALL. GUZMAN EL BUENO / CALL. ALBERTO AGUILERA,2,7,CHAMBERÍ,Colisión lateral,Despejado,Todo terreno,Conductor,De 50 a 54 años,Hombre,,,439476.996,4475781.133,False,False
2024S006359,20/02/2024,13:35:00,CALL. GUZMAN EL BUENO / CALL. ALBERTO AGUILERA,2,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,439476.996,4475781.133,False,False
2024S006360,21/02/2024,8:20:00,CALL. GUZMAN EL BUENO / CALL. DONOSO CORTES,75,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,439519.832,4476443.076,False,False
2024S006360,21/02/2024,8:20:00,CALL. GUZMAN EL BUENO / CALL. DONOSO CORTES,75,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,439519.832,4476443.076,False,False
2024S006361,21/02/2024,7:55:00,CALL. DOCTOR MARTIN AREVALO / CALL. ARCILLA,14,17,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439798.731,4466455.555,True,True
2024S006362,21/02/2024,9:25:00,PASEO. CASTELLANA / CALL. JOAQUIN COSTA,112,5,CHAMARTÍN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441405.392,4477529.91,False,False
2024S006362,21/02/2024,9:25:00,PASEO. CASTELLANA / CALL. JOAQUIN COSTA,112,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,441405.392,4477529.91,False,False
2024S006363,21/02/2024,9:15:00,"CALL. QUINTANAVIDES, 6",6,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,443386.914,4483191.68,False,False
2024S006363,21/02/2024,9:15:00,"CALL. QUINTANAVIDES, 6",6,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,,443386.914,4483191.68,False,False
2024S006364,21/02/2024,9:00:00,CALL. FRANCISCO VILLAESPESA / CALL. LEDESMA,39,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,,,445140.5,4475569.974,False,False
2024S006364,21/02/2024,9:00:00,CALL. FRANCISCO VILLAESPESA / CALL. LEDESMA,39,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,,,445140.5,4475569.974,False,False
2024S006364,21/02/2024,9:00:00,CALL. FRANCISCO VILLAESPESA / CALL. LEDESMA,39,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Peatón,Menor de 5 años,Hombre,,,445140.5,4475569.974,False,False
2024S006365,21/02/2024,8:56:00,CALL. VIA LUSITANA / PLAZA. ELIPTICA,1,11,CARABANCHEL,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,439053.931,4470716.772,False,False
2024S006365,21/02/2024,8:56:00,CALL. VIA LUSITANA / PLAZA. ELIPTICA,1,11,CARABANCHEL,Colisión lateral,Despejado,VMU eléctrico,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439053.931,4470716.772,False,False
2024S006366,21/02/2024,9:35:00,SUBTERRANEO DE PLAZA DE ESPAÑA,51,1,CENTRO,Colisión lateral,Despejado,Autobús,Conductor,De 35 a 39 años,Hombre,,,439513.691,4474842.878,False,False
2024S006366,21/02/2024,9:35:00,SUBTERRANEO DE PLAZA DE ESPAÑA,51,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,,439513.691,4474842.878,False,False
2024S006367,21/02/2024,10:30:00,CALL. SERRANO / CALL. JUAN BRAVO,98,4,SALAMANCA,Colisión múltiple,Despejado,Motocicleta > 125cc,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,441753.82,4476074.609,False,False
2024S006367,21/02/2024,10:30:00,CALL. SERRANO / CALL. JUAN BRAVO,98,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441753.82,4476074.609,False,False
2024S006367,21/02/2024,10:30:00,CALL. SERRANO / CALL. JUAN BRAVO,98,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,441753.82,4476074.609,False,False
2024S006367,21/02/2024,10:30:00,CALL. SERRANO / CALL. JUAN BRAVO,98,4,SALAMANCA,Colisión múltiple,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441753.82,4476074.609,False,False
2024S006370,21/02/2024,10:10:00,"CALL. MENASALBAS, 2",2,17,VILLAVERDE,Choque contra obstáculo fijo,,Camión rígido,Conductor,,,,,440957.722,4468163.956,False,False
2024S006370,21/02/2024,10:10:00,"CALL. MENASALBAS, 2",2,17,VILLAVERDE,Choque contra obstáculo fijo,,Maquinaria de obras,Conductor,,,,,440957.722,4468163.956,False,False
2024S006371,21/02/2024,9:30:00,CALL. ALFONSO XII / plaza de independencia,2,3,RETIRO,Atropello a persona,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,441569.279,4474525.882,False,False
2024S006371,21/02/2024,9:30:00,CALL. ALFONSO XII / plaza de independencia,2,3,RETIRO,Atropello a persona,Despejado,Turismo,Peatón,De 45 a 49 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,441569.279,4474525.882,False,False
2024S006372,21/02/2024,9:48:00,CALL. JOSE MARIA LOZANO SAINZ / CALL. SANTA PETRONILA,3,17,VILLAVERDE,Otro,,Camión rígido,Conductor,De 55 a 59 años,Hombre,,,441087.851,4466477.553,False,False
2024S006374,21/02/2024,9:25:00,"GTA. SINTRA, 1",1,21,BARAJAS,Colisión fronto-lateral,Despejado,Tractocamión,Conductor,De 55 a 59 años,Hombre,,,448013.373,4480205.529,False,False
2024S006374,21/02/2024,9:25:00,"GTA. SINTRA, 1",1,21,BARAJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,,,448013.373,4480205.529,False,False
2024S006375,21/02/2024,9:16:00,"AUTOV. M-30, 18XC78",18XC78,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,438549.37,4474822.863,False,False
2024S006376,21/02/2024,8:00:00,"CALL. SOTO HIDALGO, 20",20,21,BARAJAS,Alcance,Despejado,Furgoneta,Conductor,De 40 a 44 años,Hombre,,,450657.34,4479050.713,False,False
2024S006376,21/02/2024,8:00:00,"CALL. SOTO HIDALGO, 20",20,21,BARAJAS,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,450657.34,4479050.713,False,False
2024S006377,21/02/2024,11:20:00,"CALL. TRESPADERNE, 29",29,21,BARAJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,,,,,450469.295,4478237.652,False,False
2024S006377,21/02/2024,11:20:00,"CALL. TRESPADERNE, 29",29,21,BARAJAS,Colisión fronto-lateral,Despejado,Vehículo articulado,Conductor,De 55 a 59 años,Hombre,,,450469.295,4478237.652,False,False
2024S006377,21/02/2024,11:20:00,"CALL. TRESPADERNE, 29",29,21,BARAJAS,Colisión fronto-lateral,Despejado,Vehículo articulado,Peatón,De 50 a 54 años,Hombre,,,450469.295,4478237.652,False,False
2024S006378,21/02/2024,13:15:00,"CALL. CAZORLA, 87",87,13,PUENTE DE VALLECAS,Colisión múltiple,,Turismo,Conductor,De 30 a 34 años,Mujer,,,443555.461,4469635.176,False,False
2024S006378,21/02/2024,13:15:00,"CALL. CAZORLA, 87",87,13,PUENTE DE VALLECAS,Colisión múltiple,,Turismo,Conductor,,,,,443555.461,4469635.176,False,False
2024S006378,21/02/2024,13:15:00,"CALL. CAZORLA, 87",87,13,PUENTE DE VALLECAS,Colisión múltiple,,Turismo,Conductor,,,,,443555.461,4469635.176,False,False
2024S006378,21/02/2024,13:15:00,"CALL. CAZORLA, 87",87,13,PUENTE DE VALLECAS,Colisión múltiple,,Turismo,Conductor,,,,,443555.461,4469635.176,False,False
2024S006379,20/02/2024,21:10:00,CALL. FRANCOS RODRIGUEZ / CALL. LORENZANA,66,6,TETUÁN,Choque contra obstáculo fijo,,Autobús,Conductor,De 40 a 44 años,Hombre,,,439860.501,4478725.74,False,False
2024S006379,20/02/2024,21:10:00,CALL. FRANCOS RODRIGUEZ / CALL. LORENZANA,66,6,TETUÁN,Choque contra obstáculo fijo,,Autobús,Pasajero,De 30 a 34 años,Mujer,,,439860.501,4478725.74,False,False
2024S006379,20/02/2024,21:10:00,CALL. FRANCOS RODRIGUEZ / CALL. LORENZANA,66,6,TETUÁN,Choque contra obstáculo fijo,,Turismo,Conductor,De 50 a 54 años,Hombre,,,439860.501,4478725.74,False,False
2024S006380,21/02/2024,14:10:00,"CALL. PICO DE LOS ARTILLEROS, 1",1,14,MORATALAZ,Atropello a persona,Nublado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,445633.056,4473374.72,False,False
2024S006380,21/02/2024,14:10:00,"CALL. PICO DE LOS ARTILLEROS, 1",1,14,MORATALAZ,Atropello a persona,Nublado,Motocicleta > 125cc,Peatón,De 35 a 39 años,Mujer,1,Atención en urgencias sin posterior ingreso,445633.056,4473374.72,False,False
2024S006381,21/02/2024,14:45:00,"AUTOV. M-30, 13NL30",13NL30,2,ARGANZUELA,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,441129.438,4470800.002,True,False
2024S006381,21/02/2024,14:45:00,"AUTOV. M-30, 13NL30",13NL30,2,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441129.438,4470800.002,False,False
2024S006382,21/02/2024,15:30:00,CALL. CLAUDIO COELLO / CALL. CONDE DE ARANDA,13,4,SALAMANCA,Atropello a persona,Despejado,VMU eléctrico,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441719.746,4474797.045,False,False
2024S006382,21/02/2024,15:30:00,CALL. CLAUDIO COELLO / CALL. CONDE DE ARANDA,13,4,SALAMANCA,Atropello a persona,Despejado,VMU eléctrico,Peatón,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441719.746,4474797.045,False,False
2024S006384,21/02/2024,15:40:00,CALL. VALMOJADO / CALL. VALMOJADO,203,10,LATINA,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,435683.395,4471257.178,False,False
2024S006384,21/02/2024,15:40:00,CALL. VALMOJADO / CALL. VALMOJADO,203,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,435683.395,4471257.178,False,False
2024S006386,21/02/2024,15:50:00,"AUTOV. M-30, 15RC00",15RC00,2,ARGANZUELA,Caída,Despejado,Motocicleta > 125cc,Conductor,De 25 a 29 años,Hombre,,,439767.296,4472095.82,False,False
2024S006387,21/02/2024,17:00:00,"AUTOV. M-30, C1 LATERAL PK 8700 (08NL70 )",08NL70,3,RETIRO,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 50 a 54 años,Mujer,2,Ingreso inferior o igual a 24 horas,443634.534,4473388.272,False,False
2024S006387,21/02/2024,17:00:00,"AUTOV. M-30, C1 LATERAL PK 8700 (08NL70 )",08NL70,3,RETIRO,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,443634.534,4473388.272,False,False
2024S006388,21/02/2024,17:15:00,CALL. ARIEL / CALL. MENDEZ ALVARO,7,2,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,,,442407.431,4471688.426,False,False
2024S006388,21/02/2024,17:15:00,CALL. ARIEL / CALL. MENDEZ ALVARO,7,2,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,,,442407.431,4471688.426,False,False
2024S006390,21/02/2024,17:40:00,"AUTOV. M-30, C1 LATERAL PK 8800 (08NL90)",08NL90,3,RETIRO,Alcance,,Furgoneta,Conductor,De 25 a 29 años,Hombre,,,443581.148,4473242.055,False,False
2024S006390,21/02/2024,17:40:00,"AUTOV. M-30, C1 LATERAL PK 8800 (08NL90)",08NL90,3,RETIRO,Alcance,,Furgoneta,Conductor,De 50 a 54 años,Hombre,,,443581.148,4473242.055,False,False
2024S006391,21/02/2024,17:15:00,"CALL. CAZALEGAS, 5",5,11,CARABANCHEL,Colisión frontal,,Turismo,Conductor,De 30 a 34 años,Mujer,,,438371.322,4469637.77,False,False
2024S006391,21/02/2024,17:15:00,"CALL. CAZALEGAS, 5",5,11,CARABANCHEL,Colisión frontal,,Turismo,Conductor,,,,,438371.322,4469637.77,False,False
2024S006392,21/02/2024,15:45:00,"AUTOV. M-23, 0",0,14,MORATALAZ,Colisión frontal,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,444645.856,4474227.075,False,False
2024S006392,21/02/2024,15:45:00,"AUTOV. M-23, 0",0,14,MORATALAZ,Colisión frontal,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,444645.856,4474227.075,False,False
2024S006393,21/02/2024,17:35:00,AVDA. RAFAELA YBARRA / CALL. VIA DE LOS POBLADOS,78,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,439549.396,4469434.902,False,False
2024S006393,21/02/2024,17:35:00,AVDA. RAFAELA YBARRA / CALL. VIA DE LOS POBLADOS,78,12,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,439549.396,4469434.902,False,False
